Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M1,IRISH,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",z7c7QHaTTe7,2016-05-27T00:00:00Z,1,,16,1,,23,0,1,,,QpTXZLcCXg2,0.0,,,0.194,M1-L02-008-02,,
M2,BEANS2,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",EXzXQD4FSm3,2016-07-27T00:00:00Z,1,,31,1,,31,1,1,,,Nqj5ksdpXcA,0.02,,,0.6972,M2-L03-009-01,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,1,,11,1,,11,0,1,,,WvqhCEC5Cg5,0.0,,,0.833,M1 L04 008 04,,
M1,BEANS,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",tzDJcn6PLMB,2016-01-30T00:00:00Z,1,,11,4,,,0,1,,,2uTNAjunvV3,0.005,,,0.2104,,,
M2,IPOTATO,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",U4AbXpgwpoA,2016-04-25T00:00:00Z,1,,52,1,,52,0,2,2,,,0.1,,,,,,
M4,SWEET PATATO,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Nq4M7PWJPS,2015-12-04T00:00:00Z,1,,22,1,,83,8,1,,,cRRvw5q6AF8,0.014,,,0.0813,M4-L01-007-02,,
M3,PEAS,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",cZWWUyRwuTA,2016-01-16T00:00:00Z,1,,16,1,,22,0,1,,,t4W5DUtLBTB,0.01,,,0.056,M3-L01-010-03,,
M4,S/PATAROES,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",bdXeZG9z586,2016-02-13T00:00:00Z,4,,,4,,,0,1,,,7aVkxwUdBP5,0.04,,,0.03366,M4-L04-002-01,,
M2,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",wPk7iGeM1n2,2015-12-16T00:00:00Z,1,,31,1,,11,0,1,,,Vi9DXHcef77,0.01,,,0.2732,M2-L01-008-04,,
M2,CASSAVA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",HbRbhAKMLv3,2015-10-09T00:00:00Z,1,,21,1,,21,0,1,,,ihTXbic44zA,0.1,,,0.3981,M2-L06-002-01,,
M1,IRISH,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",sqHntKPZfk6,2016-05-20T00:00:00Z,1,,23,1,,23,0,1,,,eiVTXcbbTB2,0.0,,,0.0428,M1-L02-006-03,,
M2,CASSAVA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",vdieyWj8obA,2015-11-07T00:00:00Z,1,,21,1,,21,0,1,,,7yTLgqXF5h6,0.03,,,0.0484,M2-L06-001-02,,
M2,IRISH2,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",sqHntKPZfk6,2016-05-20T00:00:00Z,1,,23,1,,52,0,1,,,tjBaDcrkoGA,0.1,,,0.7223,M2-L02-006-03,,
M2,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",m6KCw7ZxQ47,2015-10-22T00:00:00Z,1,,23,1,,23,0,1,,,hahMKmkbMB3,0.015,,,0.2391,M2-L01-005-03,,
M2,FALLOW,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",tzDJcn6PLMB,2016-01-30T00:00:00Z,1,,11,1,,31,1,1,,,oatF54f4kL2,0.08,,,0.3665,,,
M1,BEANS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Wj18gYU55E5,2016-08-12T00:00:00Z,1,,31,1,,31,0,1,,,qopAmi1Pze8,0.005,0.0,1,0.1463,M1-L07-003-04,,
M1,BANANA,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rP7DxqhNrW3,2016-07-19T00:00:00Z,1,,11,1,,31,0,1,,,WxdARE5Anm7,0.005,,,1.7996,M1-L03-002-02,,
M3,BEANS3,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",M8qxpz4tTs2,2016-01-28T00:00:00Z,4,,,1,,31,0,2,1,,,4.0,,,,,,
M2,COFFEE,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",Lka6n6s87G,2016-11-02T00:00:00Z,1,,54,1,,54,0,1,,,2CZKyJfcDMA,0.05,,,0.0633,,,
M2,NUTS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",1tDK7dEA7q4,2016-08-22T00:00:00Z,1,,43,1,,31,0,1,,,EXM86EbMCQ,0.02,0.0,1,0.3742,M2-L07-009-03,,
M2,BANANA,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",nkZFomM6JN2,2016-08-11T00:00:00Z,1,,71a,1,,71a,0,1,,,V7L7i5L99J2,0.02,0.0,1,0.2151,M2-L07-003-01,,
M1,BEANS,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",AoyYjSvsgJA,2016-03-01T00:00:00Z,1,,11,1,,31,0,1,,,UJyL6hVhNT4,0.0,,,0.3753,M1-L02-009-02,,
M6,MAIZE,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",3hzQ4hJNWpA,2016-05-03T00:00:00Z,,,,other,IDEM TO FIELD 1,,0,1,,,Yj97AK7Zqj4,0.5,,,,,,
M1,BEANS,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",yaHQ7ni6ar4,2016-10-13T00:00:00Z,1,,31,1,,31,0,1,,,FtuNACDQNz6,0.005,,,0.3395,,,
M3,CASSAVA,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,1,,21,1,,21,0,2,1,,,4.0,,,,,,
M3,S/POTATOES 2,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",wPk7iGeM1n2,2015-12-16T00:00:00Z,1,,22,1,,23,0,1,,,pMcNHgoMSEA,0.05,,,0.0988,,,
M1,IRISH,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",5s4t5icCN2,2016-07-16T00:00:00Z,1,,23,4,,,1,1,,,Jzjgbn6jEe4,0.02,,,0.8849,M1-L03-003-03,,
M1,FRUIT,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",6zdLptApzZ2,2016-05-23T00:00:00Z,1,,23,1,,23,0,1,,,tPJByC8oEfA,0.0,,,0.6732,M1-L02-010-02,,
M2,I.POTATO,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Mq9anduKdR9,2016-05-17T00:00:00Z,1,,81,1,,81,0,1,,,sKJmGwEfds2,0.015,,,0.0836,M2-L02-007-04,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",XXFzjtd2A8,2016-10-15T00:00:00Z,1,,23,1,,11,0,1,,,bNWexnSoPv4,0.008,,,0.043,,,
M1,BEANS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tuxCwfbZQN9,2016-08-16T00:00:00Z,1,,31,1,,31,0,1,,,AZrB9gPzNN4,0.0,0.0,1,0.4585,M1-L07-006-02,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",FtidgPbhow5,2016-04-20T00:00:00Z,1,,23,1,,11,0,1,,,WJvqiRu8VC9,0.005,,,0.0842,M1-L02-003-02,,
M3,CASSAVA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2015-10-10T00:00:00Z,1,,21,1,,21,0,1,,,nQH5vLNxsK7,0.2,,,0.1228,,,
M1,MAIZE,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8LgQmjxaed7,2016-08-20T00:00:00Z,1,,11,1,,31,0,1,,,XaTNFcUkuf6,0.03,0.0,1,0.2551,M1-L07-007-03,,
M2,BEANS,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",EJpjhf8ixG7,2016-02-13T00:00:00Z,1,,31,1,,11,70,1,,,czXhHT5gjC3,0.0,,,0.3396,M2-L04-002-04,,
M2,SWEET P,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,1,,22,1,,86,0,1,,,LjiLeEEeq34,0.2,,,0.1519,M2-L04-002-03,,
M1,MAIZE,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,1,,11,1,,11,0,1,,,mQdgbauDGS6,0.2,3.0,1,0.2745,M1-L07-004-01,,
M3,BEANS3,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C3b2zHKsNU3,2016-08-24T00:00:00Z,1,,31,1,,11,0,1,,,PcTyhNRnM5,0.0,0.0,1,0.4018,M3-L07-001-01,,
M3,IR POTATOES,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",VM1oxfq9wgB,2015-12-14T00:00:00Z,1,,16,1,,22,0,1,,,wrKRqQi7GNB,0.025,,,0.2494,M3-L01-008-02,,
M2,PYRETHRUM,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",WuExMq5R6A9,2016-05-19T00:00:00Z,1,,23,1,,23,0,1,,,UF9EqScJ8j2,0.005,,,0.138,M2-L02-006-02,,
M2,SORGHUM,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",j3meptUjcsA,2016-08-19T00:00:00Z,1,,13,1,,31,0,1,,,z2kfEZSx2x7,0.003,0.0,1,0.157,M2-L07-007-02,,
M2,BEANS,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DRwp2xk3gPB,2016-07-22T00:00:00Z,1,,31,1,,23,1,1,,,7KXjjTLCB59,0.2,,,0.8671,M2-L03-006-01,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",TEgeq116YW6,2015-12-10T00:00:00Z,1,,23,1,,11,0,1,,,dBMK3sBYgL9,0.01,,,0.4096,,,
M1,BEANS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",cQsxahQ8sm8,2016-08-25T00:00:00Z,1,,31,1,,31,0,1,,,8XVw5fB4ne4,0.003,0.0,1,0.149,M1-L07-001-03,,
M3,PADDY,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Wj18gYU55E5,2016-08-12T00:00:00Z,1,,12,1,,12,0,1,,,KFhhebN2wMA,0.1,1.0,1,0.5553,M3-L07-003-04,,
M5,BEANS3,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6VtbLtrb1D3,2016-01-25T00:00:00Z,1,,11,1,,23,0,2,1,,,1.0,,,,,,
M4,SWEET POTATOE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",2AzeKX3Xdj9,2015-12-11T00:00:00Z,1,,31,1,,22,0,2,1,,,1.0,,,,,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6vh1fcZWV2A,2016-02-03T00:00:00Z,1,,31,1,,11,1,1,,,AjgZTWJc4xA,0.0,,,1.788,M1-L04-006-02,,
M2,BEANS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ob6Go1epkY4,2016-08-22T00:00:00Z,1,,31,1,,11,0,1,,,gchwnE5dA18,0.01,0.0,1,0.2258,M2-L07-009-02,,
M2,PEAS,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",GBGa6M3rbd3,2016-11-18T00:00:00Z,1,,35,1,,11,0,1,,,FgNkUudsyU5,0.015,,,0.1881,,,
M1,I.POTATO,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",s754vJkGDg2,2016-07-15T00:00:00Z,1,,13,1,,31,0,1,,,8XnKwswudA5,0.05,,,0.2826,M1-L03-003-02,,
M1,BEANS,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,1,,31,1,,31,0,1,,,t32UhXnh7T3,0.005,,,0.2679,M1-L06-010-01,,
M3,COFFEE B,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",QLDaeeq1A6A,2015-11-06T00:00:00Z,1,,54,1,,54,0,1,,,5q5bcMvvNz4,0.2,,,0.0414,M3-L06-001-01,,
M2,IRISH POTATO,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jDuNCdZs246,2016-02-09T00:00:00Z,1,,23,1,,11,0,1,,,guzkRgfH5A6,0.07,,,0.2604,M2 L04 007 02,,
M2,IRISH POTATO,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",TWGYiMEN9K3,2016-12-02T00:00:00Z,1,,22,1,,23,0,1,,,YaZWxsTwMk2,0.1,,,0.0316,,,
M3,CASSAVA,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",1m6QKguDbp4,2016-07-14T00:00:00Z,1,,21,1,,21,0,2,1,,,1.0,,,,,,
M2,S/POTATOE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",nMVazETomT7,2015-12-09T00:00:00Z,1,,22,1,,22,,1,,,GvE64hBeTR9,0.5,,,0.2398,,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",2AzeKX3Xdj9,2015-12-11T00:00:00Z,4,,,1,,11,0,1,,,1ywLAtpxJHB,0.2,,,0.2329,,,
M6,GROUNDNUT,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",5DkfDPaXxW6,2015-11-13T00:00:00Z,1,,43,1,,31,0,1,,,kHSPNuP7v14,0.07,,,0.0747,M6-L06-008-02,,
M1,BEANS,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",fiLpRcMBzoA,2015-11-14T00:00:00Z,1,,31,1,,31,0,1,,,CTjHM5aPjz3,0.005,,,0.082,M1-L06-008-03,,
M3,MAIZE,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",voQqwNL5SR4,2016-03-03T00:00:00Z,1,,11,1,,23,0,1,,,6p1dET2DC48,0.35,,,0.1007,M3-L02-001-01,,
M1,BANANA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",HbRbhAKMLv3,2015-10-09T00:00:00Z,1,,71b,1,,71b,0,1,,,4heQDep94U5,0.005,,,0.7757,M1-L06-002-01,,
M2,SOYA,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Wj18gYU55E5,2016-08-12T00:00:00Z,1,,47,1,,41,0,1,,,sYwWuuEnoV7,0.02,0.0,1,0.099,M2-L07-003-04,,
M3,BEANS2,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,1,,31,1,,11,0,1,,,W3kizh1oPw9,0.0,0.0,1,0.1933,M3-L07-004-01,,
M3,CASSAVA,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",TYoYR9fk5v3,2016-08-17T00:00:00Z,1,,21,1,,21,0,1,,,48Ybnvi9n2A,0.04,0.0,1,0.7337,M3-L07-006-01,,
M1,IRISHP1,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",voQqwNL5SR4,2016-03-03T00:00:00Z,1,,23,1,,23,0,1,,,MeehH3Us8E7,0.0,,,0.3723,M1-L02-001-0 1,,
M2,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jT3NCQFGuW8,2016-02-08T00:00:00Z,1,,23,1,,11,2,1,,,7tRMG7Wjqs2,0.1,,,0.2271,M2-L04-007-01,,
M2,SWEET POTATOE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",TEgeq116YW6,2015-12-10T00:00:00Z,1,,35,1,,11,0,1,,,H1yR8T9GN98,0.015,,,0.1081,,,
M2,I.POTATO,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",7HuaMEgyTz4,2016-05-28T00:00:00Z,1,,23,1,,23,0,1,,,afWfp9CrLD,0.1,,,0.292,M2-L02-008-03,,
M3,WHEAT,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",TEgeq116YW6,2015-12-10T00:00:00Z,1,,16,1,,31,0,1,,,6zgeF4L7iwA,0.05,,,0.095,,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",EJpjhf8ixG7,2016-02-13T00:00:00Z,1,,31,1,,11,15,1,,,5AypgMu93N8,0.0,,,15.0,M1-L04-002-04,,
M1,BANANA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",R5nJaf2Sop9,2015-10-07T00:00:00Z,1,,71b,1,,71b,0,1,,,iue9WRinDb6,0.0,,,0.2718,M1-L06-006-01,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",GJymWVjaQVB,2016-02-03T00:00:00Z,1,,31,1,,11,0,1,,,YXtEXoDhFu2,0.0,,,0.4903,M1-L04-006-01,,
M5,BEANS 4,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",seXpFZmj3a,2016-01-23T00:00:00Z,1,,11,1,,31,3,1,,,MPcXvMoCmJ5,0.7,,,0.0771,M4-L04-003-02,,
M2,BEANS,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",cZWWUyRwuTA,2016-01-16T00:00:00Z,1,,22,1,,22,0,1,,,5ZsXjvohx84,0.01,,,0.207,M2-L01-010-93,,
M2,BEANS,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,1,,31,1,,31,0,1,,,BVMTGBQyGjA,0.0,,,0.2963,M2 L04 008 04,,
M1,I.POTATO,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",tmtcp1ke5eB,2016-07-16T00:00:00Z,1,,31,4,,,0,1,,,XLzemcRu9f9,0.005,,,0.4097,M1-L03-003-04,,
M3,SORGHUM,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",2tfKupRSSR9,2016-07-14T00:00:00Z,1,,31,4,,,0,1,,,zLSHefo9dL,0.2,,,0.2999,M3-L03-005-04,,
M1,BEANS,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",vdieyWj8obA,2015-11-07T00:00:00Z,1,,31,1,,31,0,1,,,DYVafaHQzb3,0.5,,,0.5101,M1-L06-001-02,,
M2,BEANS,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",VM1oxfq9wgB,2015-12-14T00:00:00Z,1,,21,1,,31,0,1,,,pNLL1VhVts8,0.01,,,0.1169,M2-L01-008-02,,
M2,BEANS,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",io6UuTdM1Q3,2016-01-20T00:00:00Z,1,,22,1,,11,0,2,1,,,2.0,,,,,,
M3,IRISH3,RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",z7c7QHaTTe7,2016-05-27T00:00:00Z,1,,23,1,,23,0,1,,,JdpBaHsvb59,0.11,,,0.1919,M3-L02-008-02,,
M3,CASSAVA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",3hzQ4hJNWpA,2016-05-03T00:00:00Z,,,,other,IDEM,,0,2,other,RAIN,,0.15,,,,,,
M1,BANANA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2016-10-10T00:00:00Z,1,,71c,1,,71c,0,1,,,YrQzuKeYBc7,0.005,,,0.0694,,,
M4,COFFEE,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,1,,54,1,,54,0,1,,,oHtnRCpcgh7,0.1,,,0.1085,M4-L06-010-01,,
M1,BEANS,RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C3b2zHKsNU3,2016-08-24T00:00:00Z,1,,31,1,,13,0,1,,,iUDmGVFLig2,0.06,0.0,1,0.1719,M1-L07-001-01,,
M2,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",cuVuG6WmhC5,2016-02-11T00:00:00Z,1,,31,1,,11,0,1,,,ErmTdwtJvs3,0.0,,,0.0544,M2-L04-001-03,,
M3,MAIZE,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",smz4XRTY7G6,2015-12-09T00:00:00Z,4,,,1,,11,0,2,1,,,1.0,,,,,,
M1,MAIZE,RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",seXpFZmj3a,2016-01-23T00:00:00Z,1,,31,1,,11,0,1,,,dAxMhxwGYX8,0.01,,,0.1749,M1-L04-003-02,,
M4,BEANS 2,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpVRwZSF9A9,2016-05-16T00:00:00Z,1,,31,1,,31,0,1,,,bTtmptz5wT7,0.03,,,0.0751,M4-L06-010-03,,
M1,BANANA,RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",CGeuGzTDPV5,2015-10-01T00:00:00Z,1,,11,1,,11,0,1,,,SbgkPPfcnD7,0.005,,,0.0967,M1-L06-007-01,,
M1,MAIZE 1,RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",cZWWUyRwuTA,2016-01-16T00:00:00Z,1,,16,1,,31,0,1,,,NpDotVeAEd2,0.015,,,0.5439,M1-L01-010-03,,
M1,BEANS,RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",ydvLLQUM1wA,2016-07-19T00:00:00Z,1,,31,4,,,0,1,,,vC57D6C5tt5,0.2,,,0.1799,M1-L03-002-03,,
