Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",nkB43h7a3u6,2016-04-22T00:00:00Z,permanent,M1,I.POTATOE,302,Bamboo,20,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",t8pSXYMtCP,2016-03-01T00:00:00Z,permanent,M3,MAIZE,21,Cassava,20,1,20.0,1,10000.0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",MsBreaQuEcA,2016-01-15T00:00:00Z,fruit,M1,MAIZE 1,81,Blood fruit,10,1,40.0,1,40000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rP7DxqhNrW3,2016-07-19T00:00:00Z,fruit,M1,BANANA,76,Orange,2,1,0.0,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2015-10-10T00:00:00Z,fruit,M1,BANANA,71c,Banana Sweet,30,1,100.0,1,10000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,fruit,M4,BANANA,71b,Banana Beer,98,1,700.0,1,70000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",sqHntKPZfk6,2016-05-20T00:00:00Z,permanent,M1,IRISH,304,Timber,25,1,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",ydvLLQUM1wA,2016-07-19T00:00:00Z,fruit,M2,IRISH,71a,Banana Food,12,1,0.0,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",vdieyWj8obA,2015-11-07T00:00:00Z,permanent,M2,CASSAVA,21,Cassava,300,2,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",TY6c2BvPeq8,2016-07-27T00:00:00Z,fruit,M2,MAIZE,73,Mango,1,1,15.0,1,1500.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",yyXhtLq72C2,2016-08-18T00:00:00Z,permanent,M1,BEANS,304,Timber,10,1,0.0,,0.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",6zdLptApzZ2,2016-05-23T00:00:00Z,permanent,M1,FRUIT,304,Timber,20,1,4.0,,20000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DybB4C7m1V6,2016-07-22T00:00:00Z,fruit,M1,MAIZE,76,Orange,2,1,2.0,1,700.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,permanent,M3,CASSAVA,21,Cassava,240,2,100.0,1,25000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",TY6c2BvPeq8,2016-07-27T00:00:00Z,fruit,M1,I.POTATO,71b,Banana Beer,5,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",voQqwNL5SR4,2016-03-03T00:00:00Z,permanent,M2,IRISHP2,304,Timber,10,1,0.0,1,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C3b2zHKsNU3,2016-08-24T00:00:00Z,fruit,M2,BEANS2,73,Mango,1,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",bsDhjVrvZ8B,2016-07-12T00:00:00Z,fruit,M4,BANANA,71a,Banana Food,150,1,360.0,1,36000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",MScBRdzkSi4,2016-08-17T00:00:00Z,fruit,M1,SORGHUM,72,Avocado,1,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",DEfS8gcomk3,2016-02-29T00:00:00Z,permanent,M1,BEANS,304,Timber,10,1,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",JM2DWViH8L8,2016-01-29T00:00:00Z,fruit,M1,MAIZE,71a,Banana Food,20,1,30.0,1,6000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8QSNRiJbU45,2016-08-10T00:00:00Z,fruit,M1,BEANS,71a,Banana Food,2,1,10.0,1,1500.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,permanent,M2,YAMS,21,Cassava,200,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,fruit,M2,BEANS,71b,Banana Beer,30,1,100.0,1,3000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",sohyYFGAMr9,2016-08-17T00:00:00Z,fruit,M3,BEANS2,73,Mango,2,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",vC1xGx4WFW,2016-08-12T00:00:00Z,permanent,M2,MAIZE,304,Timber,12,1,0.0,1,12000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",29hZgxCQpf4,2016-07-12T00:00:00Z,fruit,M1,BANANA,74,Papaw,2,1,15.0,1,1500.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,fruit,M1,BEANS,73,Mango,2,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",2tfKupRSSR9,2016-07-14T00:00:00Z,permanent,M2,CASSAVA,21,Cassava,1400,2,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",5FTsNB6cw66,2016-08-25T00:00:00Z,fruit,M2,BEANS,72,Avocado,1,1,50.0,1,3000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rYhbEL7oXj9,2016-07-26T00:00:00Z,fruit,M1,BEANS,74,Papaw,1,1,15.0,1,3000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",mE3oDzqBqu4,2016-08-11T00:00:00Z,fruit,M3,BEANS2,73,Mango,1,1,200.0,1,20000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",e3YsHqYkYK6,2015-10-08T00:00:00Z,fruit,M1,BANANA,71b,Banana Beer,247,1,3000.0,1,300000.0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",RCuAWjMUBmA,2016-11-21T00:00:00Z,fruit,M1,MAIZE,71a,Banana Food,3,1,15.0,1,1500.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2015-10-10T00:00:00Z,fruit,M1,BANANA,72,Avocado,3,1,60.0,1,12000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,fruit,M1,MAIZE,72,Avocado,1,1,0.0,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",JYjBoTCdte4,2015-10-14T00:00:00Z,fruit,M1,BEANS,80,Guava,2,2,1200.0,1,4000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rQmTKtJ2h92,2016-07-23T00:00:00Z,permanent,M1,BEANS,304,Timber,5,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",mE3oDzqBqu4,2016-08-11T00:00:00Z,fruit,M1,MAIZE,73,Mango,1,1,200.0,1,20000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",EhXFcHgzLr8,2016-08-23T00:00:00Z,fruit,M1,BEANS,71b,Banana Beer,100,1,300.0,1,20000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6vh1fcZWV2A,2016-02-03T00:00:00Z,fruit,M1,MAIZE,71a,Banana Food,12,1,60.0,1,15000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",DEfS8gcomk3,2016-02-29T00:00:00Z,fruit,M2,HOUSE FIELD,70,Passion Fruit,2,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",fL32p1TYNb8,2016-07-20T00:00:00Z,fruit,M1,MAIZE,74,Papaw,2,1,120.0,1,24000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",5FTsNB6cw66,2016-08-25T00:00:00Z,permanent,M2,BEANS,304,Timber,4,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9yvw1XWDNpA,2016-08-13T00:00:00Z,fruit,M3,BANANA,71b,Banana Beer,15,2,75.0,1,2500.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",kwtgXoW7Ei8,2016-07-20T00:00:00Z,permanent,M3,BANANA,304,Timber,1,1,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",mhGSC5qMs53,2016-03-02T00:00:00Z,fruit,M1,BEANS,74,Papaw,1,1,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9s7aPD8ZRh7,2016-08-19T00:00:00Z,fruit,M1,MAIZE,71a,Banana Food,100,1,2000.0,1,200000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",bsDhjVrvZ8B,2016-07-12T00:00:00Z,fruit,M4,BANANA,73,Mango,1,1,30.0,1,3000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",cQsxahQ8sm8,2016-08-25T00:00:00Z,permanent,M1,BEANS,304,Timber,2,1,0.0,,0.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",mhGSC5qMs53,2016-03-02T00:00:00Z,permanent,M1,BEANS,304,Timber,1,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",voQqwNL5SR4,2016-03-03T00:00:00Z,permanent,M4,FRUIT,302,Bamboo,400,2,110.0,,11000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",kwtgXoW7Ei8,2016-07-20T00:00:00Z,fruit,M3,BANANA,71b,Banana Beer,10,1,200.0,1,10000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,fruit,M3,BEANS2,72,Avocado,3,1,440.0,1,44000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",zxz5fHgxQr4,2016-05-26T00:00:00Z,permanent,M2,PYRETHRUM,304,Timber,5,1,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",cQsxahQ8sm8,2016-08-25T00:00:00Z,fruit,M1,BEANS,80,Guava,1,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",x7bE3Pdy8h5,2016-07-23T00:00:00Z,fruit,M1,BANANA,72,Avocado,3,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",mE3oDzqBqu4,2016-08-11T00:00:00Z,fruit,M2,BEANS,72,Avocado,3,1,0.0,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",8DoKMFq9rv7,2015-12-14T00:00:00Z,fruit,M1,BEANS,74,Papaw,1,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",DybB4C7m1V6,2016-07-22T00:00:00Z,fruit,M2,BEANS,73,Mango,1,1,20.0,1,2000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",5AjH6QaGU24,2016-02-15T00:00:00Z,permanent,M1,BEANS,304,Timber,2,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",1m6QKguDbp4,2016-07-14T00:00:00Z,permanent,M3,CASSAVA,21,Cassava,1200,2,700.0,1,210000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",3aT11RTk4H8,2016-08-20T00:00:00Z,fruit,M1,BEANS,71b,Banana Beer,10,1,500.0,1,20000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",3aT11RTk4H8,2016-08-20T00:00:00Z,fruit,M1,BEANS,852,Lemon,2,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rYhbEL7oXj9,2016-07-26T00:00:00Z,permanent,M1,BEANS,304,Timber,6,1,0.0,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",kxErk1sYmQB,2015-11-10T00:00:00Z,permanent,M4,COFFEE,54,Coffee,80,2,300.0,1,60000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",jQRmJu3n453,2015-10-02T00:00:00Z,fruit,M1,BANANA,71a,Banana Food,90,2,1200.0,1,12000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",gtdvY5R76A5,2016-01-27T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,8.0,1,2000.0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",QUACw1VqWL2,2015-11-17T00:00:00Z,permanent,M4,TEA,55,Tea,5000,2,1000.0,1,75000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",XrphaE61Jh6,2016-03-04T00:00:00Z,permanent,M2,PYRETHRUM,52,Pyrethrum,3000,2,10.0,1,10000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",B8yvkFk2DJ5,2016-07-21T00:00:00Z,permanent,M2,BEANS,21,Cassava,300,1,100.0,1,15000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,75.0,1,15000.0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",2AzeKX3Xdj9,2015-12-11T00:00:00Z,fruit,M2,IRISH POTATOE,72,Avocado,1,1,90.0,1,9000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9s7aPD8ZRh7,2016-08-19T00:00:00Z,permanent,M1,MAIZE,304,Timber,9,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",CnrK9APvaT4,2016-08-15T00:00:00Z,fruit,M1,MAIZE,71b,Banana Beer,12,1,15.0,1,900.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",bsDhjVrvZ8B,2016-07-12T00:00:00Z,fruit,M4,BANANA,71c,Banana Sweet,200,1,1200.0,1,80000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tU6yMt3dHA3,2016-08-09T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,0.0,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",4uYtGb6q1h5,2016-11-19T00:00:00Z,fruit,M2,BEANS,72,Avocado,1,1,,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,permanent,M4,BANANA,21,Cassava,86,1,100.0,1,10000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Vh74sMy7UM8,2016-07-18T00:00:00Z,permanent,M1,MAIZE,304,Timber,9,1,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",kwtgXoW7Ei8,2016-07-20T00:00:00Z,fruit,M3,BANANA,71a,Banana Food,50,1,600.0,1,60000.0
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",nMVazETomT7,2015-12-09T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,12.0,1,1000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jHTSofjuPJ7,2016-01-18T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,125.0,1,10000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",WuExMq5R6A9,2016-05-19T00:00:00Z,permanent,M2,PYRETHRUM,304,Timber,3,1,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",TYoYR9fk5v3,2016-08-17T00:00:00Z,fruit,M4,BANANA,72,Avocado,1,1,300.0,1,30000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",z7c7QHaTTe7,2016-05-27T00:00:00Z,permanent,M5,PYRETHRUM2,304,Timber,2,1,0.0,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,fruit,M2,SWEET P,72,Avocado,1,1,150.0,1,3250.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",EJpjhf8ixG7,2016-02-13T00:00:00Z,fruit,M1,MAIZE,71c,Banana Sweet,12,1,36.0,1,5000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",sohyYFGAMr9,2016-08-17T00:00:00Z,fruit,M1,MAIZE,72,Avocado,1,1,200.0,1,20000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",UVBzkFMeZz9,2016-07-25T00:00:00Z,fruit,M2,BEANS,72,Avocado,2,1,,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",YfvDPbb5H85,2016-07-28T00:00:00Z,fruit,M1,SORGHUM,852,Lemon,1,1,0.0,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",H4YdiXt5cz3,2015-11-05T00:00:00Z,permanent,M5,COFFEEB,54,Coffee,40,2,15.0,1,1500.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",CnrK9APvaT4,2016-08-15T00:00:00Z,permanent,M1,MAIZE,304,Timber,3,1,0.0,1,0.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",QLDaeeq1A6A,2015-11-06T00:00:00Z,fruit,M1,TOMATOE,71b,Banana Beer,20,1,250.0,1,8000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ah2mXHfB7w4,2016-08-09T00:00:00Z,fruit,M1,MAIZE,71a,Banana Food,20,1,15.0,1,1800.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",YfvDPbb5H85,2016-07-28T00:00:00Z,fruit,M3,BANANA,73,Mango,1,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",WVpeXYVGNq8,2016-08-15T00:00:00Z,fruit,M1,BEANS,72,Avocado,1,1,400.0,1,40000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",9yvw1XWDNpA,2016-08-13T00:00:00Z,permanent,M1,MAIZE,304,Timber,2,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",tuxCwfbZQN9,2016-08-16T00:00:00Z,fruit,M1,BEANS,80,Guava,1,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ah2mXHfB7w4,2016-08-09T00:00:00Z,fruit,M2,BEANS,74,Papaw,1,1,0.0,1,0.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Urb5aXE3gA2,2016-05-16T00:00:00Z,fruit,M1,FRUIT,74,Papaw,3,1,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",rkEPTagLmF8,2016-02-10T00:00:00Z,fruit,M1,MAIZE,70,Passion Fruit,23,1,540.0,1,189000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",nUikVE2njA5,2016-02-17T00:00:00Z,fruit,M2,BEANS,74,Papaw,2,1,,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",VM1oxfq9wgB,2015-12-14T00:00:00Z,fruit,M1,MAIZE,72,Avocado,1,1,120.0,1,1500.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",cQsxahQ8sm8,2016-08-25T00:00:00Z,permanent,M2,MAIZE,304,Timber,3,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rYhbEL7oXj9,2016-07-26T00:00:00Z,fruit,M2,CASSAVA,73,Mango,1,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",AoyYjSvsgJA,2016-03-01T00:00:00Z,permanent,M1,BEANS,304,Timber,2,1,0.0,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8rMnuSjsKfA,2016-08-23T00:00:00Z,permanent,M1,BEANS,304,Timber,1,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",vC1xGx4WFW,2016-08-12T00:00:00Z,permanent,M3,COFFEE,54,Coffee,300,2,280.0,1,33600.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",5DkfDPaXxW6,2015-11-13T00:00:00Z,fruit,M3,BANANA,71b,Banana Beer,70,2,800.0,1,200000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",eSXVTUZDKD3,2016-07-21T00:00:00Z,fruit,M1,MAIZE,74,Papaw,4,1,80.0,1,12000.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Tt5k1X1aefA,2016-07-15T00:00:00Z,fruit,M2,IRISH,73,Mango,1,1,0.0,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Urb5aXE3gA2,2016-05-16T00:00:00Z,permanent,M3,I.POTATO,304,Timber,9,1,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",5AjH6QaGU24,2016-02-15T00:00:00Z,fruit,M2,IRISH,70,Passion Fruit,1,1,0.0,,0.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",mE3oDzqBqu4,2016-08-11T00:00:00Z,permanent,M1,MAIZE,304,Timber,1,1,0.0,1,0.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",CGeuGzTDPV5,2015-10-01T00:00:00Z,fruit,M1,BANANA,71a,Banana Food,80,1,3420.0,1,410400.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",TYoYR9fk5v3,2016-08-17T00:00:00Z,fruit,M3,CASSAVA,73,Mango,1,1,200.0,1,20000.0
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",C3b2zHKsNU3,2016-08-24T00:00:00Z,fruit,M3,BEANS3,72,Avocado,1,1,200.0,1,20000.0
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",TSZ8yp6UEy4,2016-04-19T00:00:00Z,fruit,M1,MAIZE,72,Avocado,2,1,0.0,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",gvW2UAieds2,2016-01-06T00:00:00Z,fruit,M1,BEANS,72,Avocado,2,1,0.0,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",Vh74sMy7UM8,2016-07-18T00:00:00Z,fruit,M1,MAIZE,74,Papaw,2,1,70.0,1,10000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",gtdvY5R76A5,2016-01-27T00:00:00Z,fruit,M1,BEANS,71a,Banana Food,4,1,18.0,1,2500.0
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",kwtgXoW7Ei8,2016-07-20T00:00:00Z,fruit,M3,BANANA,72,Avocado,2,1,100.0,1,10000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",R9DTr4peJNA,2015-11-04T00:00:00Z,fruit,M1,BANANA,72,Avocado,1,1,75.0,1,15000.0
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",R9DTr4peJNA,2015-11-04T00:00:00Z,permanent,M3,YAMS,21,Cassava,150,1,500.0,1,100000.0
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6VtbLtrb1D3,2016-01-25T00:00:00Z,fruit,M1,MAIZE,72,Avocado,1,1,,,
